id_transaccion,id_usuario,fecha,hora,gasto_promedio_usuario,hora_habitual_usuario,desviacion_hora,categoria,monto,ratio_monto_promedio,es_online,tipo_ip,intentos_ultimos_10_min,es_fraude
16769,9612,2025-01-31 21:43:00,21,9.47,6,9,Restaurante,18.96,2.0,1,Residencial,0.0,0
81335,33,2025-01-31 21:48:00,21,7.6,17,4,Electrónica,169.61,22.32,0,N/A,0.0,0
89002,5152,2025-01-31 21:50:00,21,29.26,22,1,Supermercado,14.83,0.51,1,Residencial,0.0,0
93319,3312,2025-01-31 21:51:00,21,52.66,9,12,Salud,67.62,1.28,1,Residencial,0.0,0
95859,2804,2025-01-31 21:51:00,21,20.2,16,5,Supermercado,21.98,1.09,0,N/A,0.0,0
69775,847,2025-01-31 21:55:00,21,32.66,0,3,Electrónica,74.96,2.3,1,Residencial,0.0,0
3560,3723,2025-01-31 22:02:00,22,48.23,23,1,Suscripciones,6.4,0.13,0,N/A,0.0,0
42237,1431,2025-01-31 22:02:00,22,26.02,1,3,Electrónica,6.31,0.24,0,N/A,0.0,0
80989,4552,2025-01-31 22:03:00,22,82.16,6,8,Suscripciones,60.44,0.74,1,Residencial,0.0,0
30257,1495,2025-01-31 22:10:00,22,41.41,17,5,Salud,14.68,0.35,0,N/A,0.0,0
83837,1141,2025-01-31 22:14:00,22,59.33,19,3,Salud,11.67,0.2,1,Residencial,0.0,0
91827,1611,2025-01-31 22:16:00,22,35.15,20,2,Viajes,14.93,0.42,1,Residencial,0.0,0
95127,8237,2025-01-31 22:32:00,22,21.34,22,0,Suscripciones,14.76,0.69,0,N/A,0.0,0
22738,5443,2025-01-31 22:41:00,22,57.46,16,6,Salud,31.94,0.56,1,Residencial,0.0,0
36008,5982,2025-01-31 22:55:00,22,27.87,8,10,Suscripciones,103.08,3.7,0,N/A,0.0,1
4155,7833,2025-01-31 23:04:00,23,39.73,7,8,Suscripciones,65.51,1.65,1,Residencial,0.0,0
89848,7476,2025-01-31 23:18:00,23,11.64,6,7,Salud,14.73,1.27,1,Residencial,0.0,0
160,8902,2025-01-31 23:23:00,23,63.47,12,11,Supermercado,51.66,0.81,0,N/A,0.0,0
25922,1518,2025-01-31 23:25:00,23,16.39,5,6,Viajes,48.54,2.96,0,N/A,0.0,0
75766,6394,2025-01-31 23:29:00,23,6.59,14,9,Supermercado,2.4,0.36,1,Datacenter,0.0,1
89849,7476,2025-01-31 23:30:00,23,11.64,6,7,Electrónica,12.47,1.07,0,N/A,0.0,0
73096,8208,2025-01-31 23:49:00,23,110.74,8,9,Suscripciones,5.34,0.05,1,Residencial,0.0,0
46736,6704,2025-01-31 23:58:00,23,35.69,7,8,Viajes,1.42,0.04,0,N/A,0.0,0
55716,1889,2025-02-01 00:07:00,0,16.22,11,11,Salud,102.58,6.32,0,N/A,0.0,0
44309,5413,2025-02-01 00:09:00,0,54.87,15,9,Restaurante,9.69,0.18,1,Residencial,0.0,0
49051,4346,2025-02-01 00:16:00,0,111.87,23,1,Restaurante,9.85,0.09,1,Residencial,0.0,0
62038,827,2025-02-01 00:22:00,0,39.88,0,0,Restaurante,29.08,0.73,1,Datacenter,0.0,0
7784,1015,2025-02-01 00:27:00,0,181.18,6,6,Salud,4.83,0.03,0,N/A,0.0,0
2874,5477,2025-02-01 00:29:00,0,29.98,22,2,Viajes,12.32,0.41,1,Residencial,0.0,0
90743,89,2025-02-01 00:30:00,0,19.31,14,10,Supermercado,5.49,0.28,1,Residencial,0.0,0
39968,6207,2025-02-01 00:33:00,0,27.56,8,8,Salud,26.2,0.95,1,Residencial,0.0,0
50107,7560,2025-02-01 00:38:00,0,84.93,6,6,Restaurante,116.03,1.37,1,Residencial,0.0,0
63982,7825,2025-02-01 00:40:00,0,51.52,13,11,Restaurante,64.45,1.25,1,Residencial,0.0,0
2875,5477,2025-02-01 00:41:00,0,29.98,22,2,Electrónica,23.52,0.78,1,Residencial,0.0,0
34946,8847,2025-02-01 00:41:00,0,42.28,2,2,Salud,241.31,5.71,0,N/A,0.0,0
69010,1347,2025-02-01 00:43:00,0,45.47,12,12,Restaurante,65.1,1.43,1,Residencial,0.0,0
84667,6966,2025-02-01 00:44:00,0,12.91,10,10,Electrónica,11.78,0.91,0,N/A,0.0,0
56269,2070,2025-02-01 00:49:00,0,21.91,23,1,Viajes,45.58,2.08,1,Residencial,0.0,0
44376,8476,2025-02-01 00:54:00,0,99.15,8,8,Electrónica,44.62,0.45,0,N/A,0.0,0
12730,15,2025-02-01 01:00:00,1,31.09,11,10,Electrónica,25.81,0.83,1,Residencial,0.0,0
67077,6685,2025-02-01 01:07:00,1,69.16,9,8,Suscripciones,5.83,0.08,1,Residencial,0.0,0
37506,6496,2025-02-01 01:07:00,1,49.48,16,9,Salud,49.94,1.01,1,Residencial,0.0,0
64017,1394,2025-02-01 01:17:00,1,80.04,11,10,Supermercado,31.67,0.4,1,Residencial,0.0,0
5377,2039,2025-02-01 01:17:00,1,50.4,19,6,Viajes,8.13,0.16,1,Residencial,0.0,0
70972,4874,2025-02-01 01:26:00,1,5.66,23,2,Restaurante,21.63,3.82,1,Residencial,0.0,0
50438,6072,2025-02-01 01:39:00,1,115.07,5,4,Viajes,71.98,0.63,0,N/A,0.0,0
64787,4775,2025-02-01 01:53:00,1,112.51,6,5,Salud,2.2,0.02,0,N/A,0.0,0
57280,3539,2025-02-01 01:59:00,1,23.92,19,6,Salud,21.68,0.91,0,N/A,0.0,0
78116,6751,2025-02-01 02:10:00,2,68.98,2,0,Viajes,11.63,0.17,1,Residencial,0.0,0
24300,525,2025-02-01 02:12:00,2,29.11,0,2,Supermercado,119.51,4.11,1,Residencial,0.0,0
7133,9480,2025-02-01 02:22:00,2,41.2,10,8,Salud,32.94,0.8,0,N/A,0.0,0
21714,7164,2025-02-01 02:29:00,2,34.59,4,2,Salud,8.12,0.23,0,N/A,0.0,0
93315,7414,2025-02-01 02:37:00,2,44.28,16,10,Salud,57.81,1.31,0,N/A,0.0,0
5645,8182,2025-02-01 02:46:00,2,13.14,17,9,Viajes,31.95,2.43,1,Residencial,0.0,0
24502,4809,2025-02-01 02:49:00,2,13.49,2,0,Suscripciones,167.75,12.44,1,Residencial,0.0,0
28937,9345,2025-02-01 02:51:00,2,63.3,15,11,Suscripciones,54.57,0.86,0,N/A,0.0,0
51703,6051,2025-02-01 02:53:00,2,16.73,15,11,Suscripciones,14.58,0.87,0,N/A,0.0,0
90005,1644,2025-02-01 03:06:00,3,20.13,19,8,Electrónica,26.53,1.32,0,N/A,0.0,0
68272,1944,2025-02-01 03:09:00,3,15.31,18,9,Salud,5.96,0.39,1,Residencial,0.0,0
90414,6447,2025-02-01 03:11:00,3,12.12,15,12,Electrónica,8.15,0.67,0,N/A,0.0,0
65519,331,2025-02-01 03:13:00,3,14.6,6,3,Viajes,37.45,2.57,1,Residencial,0.0,0
42334,2487,2025-02-01 03:25:00,3,53.9,23,4,Restaurante,37.96,0.7,1,Residencial,0.0,0
71598,2936,2025-02-01 03:26:00,3,106.34,2,1,Restaurante,3.08,0.03,1,Residencial,0.0,0
83074,9298,2025-02-01 03:39:00,3,283.22,3,0,Restaurante,19.07,0.07,1,Residencial,0.0,0
55182,5166,2025-02-01 03:44:00,3,69.63,9,6,Suscripciones,74.55,1.07,1,Residencial,0.0,0
92593,1435,2025-02-01 03:45:00,3,74.26,16,11,Suscripciones,2.9,0.04,1,Residencial,0.0,0
10691,8824,2025-02-01 03:56:00,3,10.27,4,1,Electrónica,59.84,5.83,1,Residencial,0.0,0
80240,7812,2025-02-01 04:05:00,4,63.84,0,4,Suscripciones,2.74,0.04,0,N/A,0.0,0
80319,8986,2025-02-01 04:21:00,4,26.76,7,3,Viajes,5.18,0.19,1,Residencial,0.0,0
76328,4741,2025-02-01 04:27:00,4,28.81,20,8,Electrónica,203.66,7.07,1,Residencial,0.0,1
47121,9235,2025-02-01 04:39:00,4,80.27,20,8,Electrónica,9.84,0.12,1,Residencial,0.0,0
45227,1692,2025-02-01 04:49:00,4,39.34,20,8,Viajes,0.69,0.02,1,Residencial,0.0,0
64157,8684,2025-02-01 04:55:00,4,30.86,4,0,Electrónica,5.53,0.18,1,Residencial,0.0,0
72879,3782,2025-02-01 05:06:00,5,15.78,0,5,Suscripciones,19.35,1.23,0,N/A,0.0,0
463,8003,2025-02-01 05:09:00,5,91.68,17,12,Viajes,6.14,0.07,1,Residencial,0.0,0
34901,996,2025-02-01 05:24:00,5,69.29,10,5,Electrónica,17.42,0.25,0,N/A,0.0,0
1040,537,2025-02-01 05:27:00,5,31.66,12,7,Salud,32.69,1.03,1,Residencial,0.0,0
18213,9362,2025-02-01 05:27:00,5,11.68,8,3,Electrónica,88.27,7.56,0,N/A,0.0,0
14899,864,2025-02-01 05:31:00,5,49.29,15,10,Suscripciones,21.66,0.44,1,Residencial,0.0,0
22382,8301,2025-02-01 05:31:00,5,25.03,8,3,Restaurante,192.86,7.71,1,Residencial,0.0,0
18736,1040,2025-02-01 05:32:00,5,15.87,18,11,Supermercado,18.96,1.19,0,N/A,0.0,0
57840,1405,2025-02-01 05:36:00,5,37.13,5,0,Restaurante,44.68,1.2,1,Residencial,0.0,0
23805,2509,2025-02-01 05:42:00,5,18.75,20,9,Supermercado,1.86,0.1,1,Residencial,0.0,0
35126,1325,2025-02-01 05:48:00,5,25.01,4,1,Viajes,6.74,0.27,1,Residencial,0.0,0
57841,1405,2025-02-01 05:50:00,5,37.13,5,0,Viajes,10.12,0.27,0,N/A,0.0,0
62422,3844,2025-02-01 05:54:00,5,43.9,13,8,Electrónica,18.4,0.42,1,Residencial,0.0,0
66304,4205,2025-02-01 05:59:00,5,48.8,18,11,Electrónica,100.42,2.06,0,N/A,0.0,0
62423,3844,2025-02-01 06:01:00,6,43.9,13,7,Suscripciones,6.37,0.15,0,N/A,1.0,1
82144,2058,2025-02-01 06:01:00,6,42.72,19,11,Viajes,58.88,1.38,0,N/A,0.0,0
67459,9102,2025-02-01 06:04:00,6,17.6,0,6,Salud,8.54,0.49,1,Residencial,0.0,0
4983,9887,2025-02-01 06:05:00,6,33.55,6,0,Supermercado,14.06,0.42,0,N/A,0.0,0
16899,179,2025-02-01 06:07:00,6,91.61,6,0,Salud,87.84,0.96,0,N/A,0.0,0
56712,9992,2025-02-01 06:16:00,6,70.69,6,0,Suscripciones,18.79,0.27,1,Residencial,0.0,0
77599,508,2025-02-01 06:23:00,6,41.72,19,11,Viajes,79.84,1.91,1,Residencial,0.0,0
22961,5679,2025-02-01 06:30:00,6,77.29,10,4,Salud,15.26,0.2,1,Residencial,0.0,0
77600,508,2025-02-01 06:31:00,6,41.72,19,11,Supermercado,29.83,0.72,0,N/A,1.0,1
16261,6711,2025-02-01 06:50:00,6,31.31,18,12,Viajes,6.04,0.19,1,Residencial,0.0,0
6980,1133,2025-02-01 06:57:00,6,111.79,1,5,Electrónica,18.4,0.16,0,N/A,0.0,0
11982,2396,2025-02-01 06:58:00,6,4.23,20,10,Suscripciones,14.42,3.41,1,Residencial,0.0,0
11800,4131,2025-02-01 06:59:00,6,81.33,18,12,Supermercado,20.99,0.26,0,N/A,0.0,0
90918,3404,2025-02-01 07:08:00,7,39.05,17,10,Supermercado,4.49,0.11,1,Residencial,0.0,0
90919,3404,2025-02-01 07:10:00,7,39.05,17,10,Salud,2.19,0.06,0,N/A,1.0,1
50089,784,2025-02-01 07:34:00,7,9.15,17,10,Suscripciones,42.18,4.61,1,Residencial,0.0,0
77521,2315,2025-02-01 07:35:00,7,40.44,7,0,Electrónica,21.68,0.54,1,Residencial,0.0,0
68823,1005,2025-02-01 07:38:00,7,38.32,19,12,Salud,4.95,0.13,0,N/A,0.0,0
23502,5252,2025-02-01 07:43:00,7,103.65,18,11,Restaurante,38.28,0.37,1,Residencial,0.0,0
43623,9216,2025-02-01 07:43:00,7,16.6,14,7,Supermercado,14.37,0.87,0,N/A,0.0,0
72792,9611,2025-02-01 07:45:00,7,12.78,0,7,Viajes,14.94,1.17,1,Residencial,0.0,0
15951,5413,2025-02-01 07:50:00,7,54.87,15,8,Electrónica,6.95,0.13,1,Residencial,0.0,0
56225,6697,2025-02-01 07:54:00,7,37.28,19,12,Electrónica,11.05,0.3,0,N/A,0.0,0
11841,8468,2025-02-01 08:11:00,8,26.54,20,12,Salud,0.84,0.03,1,Residencial,0.0,0
36459,8675,2025-02-01 08:31:00,8,8.89,17,9,Electrónica,37.47,4.21,1,Residencial,0.0,0
30966,8699,2025-02-01 08:41:00,8,203.84,21,11,Restaurante,23.1,0.11,0,N/A,0.0,0
50321,171,2025-02-01 08:46:00,8,39.85,0,8,Restaurante,13.01,0.33,1,Residencial,0.0,0
76298,5843,2025-02-01 08:46:00,8,86.4,5,3,Supermercado,152.68,1.77,1,Residencial,0.0,0
4202,207,2025-02-01 08:48:00,8,89.4,19,11,Restaurante,6.15,0.07,0,N/A,0.0,0
15851,6992,2025-02-01 08:50:00,8,48.64,12,4,Electrónica,42.22,0.87,1,Residencial,0.0,0
9604,5645,2025-02-01 09:23:00,9,15.82,19,10,Supermercado,16.82,1.06,1,Residencial,0.0,0
23054,6055,2025-02-01 09:26:00,9,17.31,5,4,Salud,7.65,0.44,0,N/A,0.0,0
75085,112,2025-02-01 09:41:00,9,32.59,7,2,Supermercado,36.06,1.11,1,Residencial,0.0,0
23055,6055,2025-02-01 09:43:00,9,17.31,5,4,Restaurante,135.08,7.8,0,N/A,0.0,0
28922,9053,2025-02-01 09:55:00,9,71.98,2,7,Suscripciones,5.52,0.08,0,N/A,0.0,0
91090,5599,2025-02-01 09:57:00,9,32.04,14,5,Viajes,29.27,0.91,0,N/A,0.0,0
76189,2018,2025-02-01 09:58:00,9,19.8,1,8,Salud,43.62,2.2,1,Residencial,0.0,0
46181,8998,2025-02-01 10:04:00,10,19.48,0,10,Supermercado,47.39,2.43,0,N/A,0.0,0
13262,9861,2025-02-01 10:04:00,10,25.14,3,7,Viajes,2.45,0.1,1,Residencial,0.0,0
13336,9209,2025-02-01 10:11:00,10,9.36,6,4,Supermercado,50.34,5.38,0,N/A,0.0,0
85797,5876,2025-02-01 10:12:00,10,37.84,1,9,Supermercado,96.09,2.54,1,Residencial,0.0,0
18481,1639,2025-02-01 10:23:00,10,19.8,5,5,Supermercado,14.35,0.72,0,N/A,0.0,0
44208,5880,2025-02-01 10:40:00,10,32.31,23,11,Suscripciones,17.04,0.53,1,Residencial,0.0,0
64315,7382,2025-02-01 10:46:00,10,48.75,17,7,Supermercado,56.86,1.17,0,N/A,0.0,0
68021,5272,2025-02-01 10:46:00,10,54.4,17,7,Supermercado,12.59,0.23,0,N/A,0.0,0
9205,5779,2025-02-01 10:50:00,10,40.78,18,8,Salud,321.9,7.89,0,N/A,0.0,0
67628,541,2025-02-01 10:57:00,10,20.93,9,1,Supermercado,5.11,0.24,0,N/A,0.0,0
89003,2346,2025-02-01 10:58:00,10,72.64,16,6,Suscripciones,25.49,0.35,1,Residencial,0.0,0
45059,6669,2025-02-01 10:58:00,10,18.73,6,4,Salud,7.66,0.41,1,Residencial,0.0,0
20260,4559,2025-02-01 10:59:00,10,17.38,22,12,Supermercado,142.28,8.19,1,Residencial,0.0,1
56896,7515,2025-02-01 11:03:00,11,24.87,12,1,Restaurante,96.24,3.87,1,Residencial,0.0,0
84161,9888,2025-02-01 11:09:00,11,19.77,12,1,Salud,35.9,1.82,0,N/A,0.0,0
11144,8622,2025-02-01 11:18:00,11,25.04,17,6,Restaurante,51.81,2.07,1,Residencial,0.0,0
84248,5143,2025-02-01 11:21:00,11,28.14,6,5,Electrónica,23.51,0.84,1,Residencial,0.0,0
47884,5737,2025-02-01 11:22:00,11,61.5,5,6,Electrónica,17.19,0.28,1,Residencial,0.0,0
75074,3522,2025-02-01 11:30:00,11,57.79,1,10,Suscripciones,28.82,0.5,0,N/A,0.0,0
77726,8849,2025-02-01 11:50:00,11,154.16,22,11,Viajes,17.5,0.11,1,Residencial,0.0,0
21720,6023,2025-02-01 12:15:00,12,34.13,14,2,Electrónica,2.48,0.07,0,N/A,0.0,0
69586,4430,2025-02-01 12:17:00,12,61.4,23,11,Suscripciones,27.49,0.45,1,Residencial,0.0,0
44707,3360,2025-02-01 12:18:00,12,24.14,4,8,Suscripciones,22.05,0.91,0,N/A,0.0,0
54435,5480,2025-02-01 12:21:00,12,29.91,11,1,Restaurante,25.83,0.86,0,N/A,0.0,0
39712,2717,2025-02-01 12:24:00,12,41.2,10,2,Restaurante,110.34,2.68,1,Residencial,0.0,0
68404,6792,2025-02-01 12:26:00,12,57.49,13,1,Restaurante,12.31,0.21,0,N/A,0.0,0
54436,5480,2025-02-01 12:30:00,12,29.91,11,1,Salud,12.55,0.42,0,N/A,1.0,0
90281,2749,2025-02-01 12:38:00,12,43.73,0,12,Supermercado,129.75,2.97,1,Residencial,0.0,0
91535,1171,2025-02-01 12:40:00,12,61.87,13,1,Electrónica,10.71,0.17,1,Residencial,0.0,0
42779,191,2025-02-01 12:41:00,12,87.28,3,9,Suscripciones,11.35,0.13,0,N/A,0.0,0
70147,8553,2025-02-01 12:47:00,12,14.24,3,9,Supermercado,9.73,0.68,0,N/A,0.0,0
47953,8436,2025-02-01 13:10:00,13,25.27,11,2,Salud,11.23,0.44,1,Residencial,0.0,0
99850,7719,2025-02-01 13:11:00,13,223.43,3,10,Electrónica,9.27,0.04,0,N/A,0.0,0
98433,6519,2025-02-01 13:18:00,13,41.07,7,6,Electrónica,13.82,0.34,1,Residencial,0.0,0
80826,5376,2025-02-01 13:18:00,13,12.33,2,11,Viajes,13.45,1.09,0,N/A,0.0,0
42324,3635,2025-02-01 13:22:00,13,199.66,1,12,Salud,79.34,0.4,1,Residencial,0.0,0
98434,6519,2025-02-01 13:31:00,13,41.07,7,6,Suscripciones,46.1,1.12,0,N/A,0.0,0
46772,6247,2025-02-01 13:34:00,13,217.21,7,6,Restaurante,6.85,0.03,1,Residencial,0.0,0
52111,7887,2025-02-01 13:37:00,13,40.75,6,7,Electrónica,5.75,0.14,0,N/A,0.0,0
66860,4585,2025-02-01 13:50:00,13,49.98,16,3,Supermercado,7.59,0.15,1,Residencial,0.0,0
46773,6247,2025-02-01 13:50:00,13,217.21,7,6,Suscripciones,141.54,0.65,1,Residencial,0.0,0
54911,6490,2025-02-01 13:55:00,13,238.24,12,1,Electrónica,7.03,0.03,0,N/A,0.0,0
85750,8191,2025-02-01 14:03:00,14,110.46,11,3,Supermercado,37.43,0.34,1,Residencial,0.0,0
70957,645,2025-02-01 14:04:00,14,91.1,9,5,Supermercado,36.06,0.4,0,N/A,0.0,0
97965,3636,2025-02-01 14:06:00,14,31.59,11,3,Supermercado,0.6,0.02,1,Residencial,0.0,0
98100,9987,2025-02-01 14:07:00,14,18.51,12,2,Restaurante,10.88,0.59,0,N/A,0.0,0
85751,8191,2025-02-01 14:11:00,14,110.46,11,3,Electrónica,28.42,0.26,0,N/A,1.0,0
42887,890,2025-02-01 14:13:00,14,47.47,4,10,Restaurante,12.68,0.27,1,Residencial,0.0,0
77566,7836,2025-02-01 14:18:00,14,59.15,2,12,Electrónica,49.56,0.84,0,N/A,0.0,0
20816,4768,2025-02-01 14:18:00,14,20.22,3,11,Salud,7.98,0.39,0,N/A,0.0,0
2073,4918,2025-02-01 14:26:00,14,35.79,2,12,Electrónica,40.13,1.12,1,Residencial,0.0,0
32127,6140,2025-02-01 14:46:00,14,14.95,17,3,Restaurante,31.83,2.13,0,N/A,0.0,0
14560,4615,2025-02-01 14:49:00,14,53.18,14,0,Electrónica,9.89,0.19,1,Residencial,0.0,0
87780,8701,2025-02-01 14:50:00,14,39.84,20,6,Supermercado,30.54,0.77,1,Residencial,0.0,0
81682,3213,2025-02-01 15:04:00,15,17.74,13,2,Restaurante,43.05,2.43,1,Residencial,0.0,0
92025,5070,2025-02-01 15:18:00,15,11.56,22,7,Supermercado,4.03,0.35,0,N/A,0.0,0
77570,4440,2025-02-01 15:20:00,15,15.61,19,4,Electrónica,32.75,2.1,1,Residencial,0.0,0
67901,2480,2025-02-01 15:21:00,15,14.34,4,11,Supermercado,23.08,1.61,1,Residencial,0.0,0
42795,1742,2025-02-01 15:35:00,15,46.21,11,4,Suscripciones,75.56,1.64,1,Residencial,0.0,0
67902,2480,2025-02-01 15:40:00,15,14.34,4,11,Suscripciones,4.22,0.29,1,Residencial,0.0,0
31544,4834,2025-02-01 15:48:00,15,27.52,5,10,Restaurante,1.59,0.06,1,Datacenter,0.0,0
25563,8426,2025-02-01 15:57:00,15,19.56,20,5,Electrónica,9.39,0.48,1,Residencial,0.0,0
68931,4258,2025-02-01 15:57:00,15,40.2,20,5,Salud,54.6,1.36,0,N/A,0.0,0
9485,420,2025-02-01 16:01:00,16,45.17,6,10,Suscripciones,21.32,0.47,0,N/A,0.0,0
48066,6478,2025-02-01 16:03:00,16,18.44,6,10,Restaurante,34.27,1.86,1,Residencial,0.0,0
333,1687,2025-02-01 16:04:00,16,30.34,15,1,Supermercado,7.02,0.23,0,N/A,0.0,0
83495,8843,2025-02-01 16:08:00,16,28.15,21,5,Salud,17.01,0.6,1,Residencial,0.0,0
95113,768,2025-02-01 16:13:00,16,53.68,12,4,Salud,15.4,0.29,1,Residencial,0.0,0
61926,2976,2025-02-01 16:13:00,16,4.95,17,1,Electrónica,25.18,5.09,0,N/A,0.0,0
43329,8121,2025-02-01 16:17:00,16,44.89,15,1,Supermercado,6.67,0.15,1,Residencial,0.0,0
95114,768,2025-02-01 16:28:00,16,53.68,12,4,Suscripciones,75.44,1.41,0,N/A,0.0,0
53409,2293,2025-02-01 16:28:00,16,49.07,17,1,Electrónica,29.33,0.6,0,N/A,0.0,0
49641,4587,2025-02-01 16:31:00,16,46.35,21,5,Restaurante,3.0,0.06,0,N/A,0.0,0
21206,8455,2025-02-01 16:32:00,16,29.11,9,7,Salud,2.16,0.07,1,Tor,0.0,1
42575,4938,2025-02-01 16:32:00,16,12.75,5,11,Electrónica,92.28,7.24,0,N/A,0.0,0
45164,9128,2025-02-01 16:34:00,16,16.31,19,3,Electrónica,9.46,0.58,1,Residencial,0.0,0
48539,724,2025-02-01 16:39:00,16,15.85,17,1,Salud,16.4,1.03,1,Residencial,0.0,0
48792,539,2025-02-01 16:45:00,16,26.89,9,7,Viajes,2.3,0.09,0,N/A,0.0,0
49352,5219,2025-02-01 16:58:00,16,48.83,15,1,Supermercado,17.32,0.35,0,N/A,0.0,0
5548,1141,2025-02-01 17:00:00,17,59.33,19,2,Suscripciones,19.78,0.33,0,N/A,0.0,0
48793,539,2025-02-01 17:02:00,17,26.89,9,8,Salud,7.69,0.29,1,Residencial,0.0,0
8558,1649,2025-02-01 17:02:00,17,159.39,14,3,Salud,18.55,0.12,0,N/A,0.0,0
92451,9415,2025-02-01 17:03:00,17,113.4,11,6,Salud,36.4,0.32,1,Residencial,0.0,0
11105,4216,2025-02-01 17:08:00,17,40.01,9,8,Suscripciones,13.15,0.33,1,Residencial,0.0,0
14237,8491,2025-02-01 17:16:00,17,39.93,9,8,Suscripciones,22.22,0.56,1,Residencial,0.0,0
68322,8964,2025-02-01 17:21:00,17,112.71,3,10,Salud,12.13,0.11,1,Residencial,0.0,0
78940,8939,2025-02-01 17:30:00,17,27.07,4,11,Restaurante,18.68,0.69,1,Residencial,0.0,0
59027,5001,2025-02-01 17:43:00,17,144.92,3,10,Supermercado,11.82,0.08,0,N/A,0.0,0
7633,1215,2025-02-01 17:50:00,17,23.4,2,9,Salud,4.29,0.18,0,N/A,0.0,0
7210,79,2025-02-01 18:02:00,18,53.12,17,1,Suscripciones,32.19,0.61,1,Residencial,0.0,0
65149,401,2025-02-01 18:04:00,18,87.56,21,3,Salud,12.86,0.15,0,N/A,0.0,0
69482,1047,2025-02-01 18:17:00,18,30.79,12,6,Salud,6.84,0.22,1,Residencial,0.0,0
60058,5467,2025-02-01 18:19:00,18,6.14,4,10,Viajes,64.05,10.43,0,N/A,0.0,1
42227,7670,2025-02-01 18:28:00,18,22.37,4,10,Supermercado,6.69,0.3,1,Residencial,0.0,0
60059,5467,2025-02-01 18:30:00,18,6.14,4,10,Supermercado,25.74,4.19,0,N/A,0.0,0
6216,8647,2025-02-01 18:32:00,18,25.77,13,5,Supermercado,19.74,0.77,0,N/A,0.0,0
97509,6317,2025-02-01 18:39:00,18,13.44,23,5,Restaurante,11.95,0.89,1,Residencial,0.0,0
62800,8165,2025-02-01 18:44:00,18,32.95,7,11,Suscripciones,41.44,1.26,1,Residencial,0.0,0
5237,6090,2025-02-01 18:44:00,18,40.79,7,11,Viajes,20.2,0.5,1,Residencial,0.0,0
49557,3793,2025-02-01 18:48:00,18,58.2,9,9,Viajes,71.93,1.24,1,Residencial,0.0,0
40457,2975,2025-02-01 18:48:00,18,119.96,21,3,Supermercado,41.58,0.35,1,Residencial,0.0,0
34337,2396,2025-02-01 18:48:00,18,4.23,20,2,Salud,10.46,2.47,1,Residencial,0.0,0
48153,1227,2025-02-01 18:55:00,18,42.86,9,9,Electrónica,67.05,1.56,1,Residencial,0.0,0
86701,6883,2025-02-01 19:04:00,19,11.27,5,10,Supermercado,17.16,1.52,0,N/A,0.0,0
15624,249,2025-02-01 19:07:00,19,15.37,1,6,Viajes,40.04,2.61,0,N/A,0.0,0
77037,9913,2025-02-01 19:14:00,19,15.49,16,3,Viajes,3.47,0.22,1,Residencial,0.0,0
7707,2356,2025-02-01 19:33:00,19,8.55,5,10,Supermercado,36.07,4.22,0,N/A,0.0,1
31375,3899,2025-02-01 19:36:00,19,30.06,1,6,Electrónica,16.99,0.57,1,Residencial,0.0,0
45234,4056,2025-02-01 19:41:00,19,16.06,5,10,Salud,3.15,0.2,0,N/A,0.0,0
76795,6643,2025-02-01 19:41:00,19,60.61,18,1,Restaurante,7.59,0.13,0,N/A,0.0,0
31330,9526,2025-02-01 19:47:00,19,35.39,9,10,Restaurante,8.82,0.25,0,N/A,0.0,0
91172,9308,2025-02-01 19:48:00,19,47.45,19,0,Electrónica,24.3,0.51,0,N/A,0.0,0
79845,2715,2025-02-01 19:48:00,19,140.5,2,7,Supermercado,8.48,0.06,0,N/A,0.0,0
31331,9526,2025-02-01 19:49:00,19,35.39,9,10,Restaurante,7.29,0.21,0,N/A,1.0,1
27975,8514,2025-02-01 19:50:00,19,24.48,2,7,Supermercado,50.59,2.07,0,N/A,0.0,0
94036,7173,2025-02-01 19:51:00,19,19.28,16,3,Viajes,29.06,1.51,1,Residencial,0.0,0
36683,1278,2025-02-01 19:53:00,19,17.11,11,8,Salud,110.96,6.49,0,N/A,0.0,0
61385,847,2025-02-01 19:55:00,19,32.66,0,5,Viajes,14.05,0.43,0,N/A,0.0,0
40285,50,2025-02-01 20:01:00,20,15.39,17,3,Electrónica,5.21,0.34,1,Residencial,0.0,0
88810,7539,2025-02-01 20:02:00,20,20.56,9,11,Restaurante,14.9,0.72,1,Residencial,0.0,0
63277,4765,2025-02-01 20:02:00,20,20.61,9,11,Viajes,30.82,1.5,1,Residencial,0.0,0
34015,465,2025-02-01 20:03:00,20,15.81,7,11,Suscripciones,8.57,0.54,0,N/A,0.0,0
15843,5420,2025-02-01 20:11:00,20,9.8,0,4,Viajes,24.07,2.46,1,Residencial,0.0,0
19564,4452,2025-02-01 20:13:00,20,15.07,8,12,Viajes,3.78,0.25,1,Residencial,0.0,0
68637,7845,2025-02-01 20:17:00,20,22.36,1,5,Viajes,1.48,0.07,0,N/A,0.0,0
19565,4452,2025-02-01 20:32:00,20,15.07,8,12,Supermercado,62.49,4.15,1,Residencial,0.0,0
90214,4924,2025-02-01 20:41:00,20,72.65,21,1,Viajes,13.37,0.18,0,N/A,0.0,0
90215,4924,2025-02-01 20:44:00,20,72.65,21,1,Viajes,13.6,0.19,0,N/A,1.0,0
