id_transaccion,id_usuario,fecha,intentos_fallidos,categoria,monto,pais_emision,pais_pago,uso_vpn_proxy,paso_3d_secure,dispositivo_nuevo,mismo_envio_facturacion,es_fraude
sdv-id-EcAvaQ,4a5ed287-85a6-4296-a9df-cc0c68db76b3,1970-01-01,0,Travel,514.38,ESP,DEU,1,1,0,1,0
sdv-id-VOnyxp,aabe05a3-66e7-403c-a522-67569c4b1428,1970-01-01,4,Travel,2485.65,ESP,FRA,1,1,0,0,1
sdv-id-KWlRWV,aed690cc-037f-4347-ab40-256118cd99c9,1970-01-01,3,Retail,1538.11,ESP,JPN,0,1,0,1,0
sdv-id-YZNuDH,a417c093-80a8-423d-97ea-ec838892042f,1970-01-01,0,Gaming,1875.59,ESP,PRT,1,0,1,0,1
sdv-id-hJwdzr,5a8d9931-5ebb-4417-b523-8331243711ee,1970-01-01,1,Retail,2178.6,ESP,CHN,0,1,1,1,0
sdv-id-egkNqm,628cdff8-67d9-48e4-993b-f230105a1242,1970-01-01,0,Travel,1135.03,ESP,ESP,1,1,0,1,0
sdv-id-QSFqdH,17101a77-3d88-4b62-b3df-2a11b79257a3,1970-01-01,0,Travel,709.63,ESP,ESP,0,1,1,0,1
sdv-id-edJQOP,adb94a81-6843-44a1-b3c1-114d4e8a10cb,1970-01-01,0,Gaming,1499.64,ESP,PRT,1,1,0,1,1
sdv-id-hSLNqj,bfca79d8-5f42-4f6b-9386-64e3c8386cbc,1970-01-01,0,Retail,1884.9,ESP,VNM,0,1,0,0,1
sdv-id-yODEKL,2c591da8-fff9-4acf-ae42-05eea52fc3ec,1970-01-01,0,Tech,1534.41,ESP,DEU,0,1,1,1,0
sdv-id-tYvZtb,92d13d77-da53-4699-a02a-9ced885afb35,1970-01-01,0,Retail,2470.82,ESP,ESP,1,0,0,0,0
sdv-id-DLXAMz,0361b157-b1fb-4587-a514-b3fcc809a0b4,1970-01-01,0,Food,552.31,ESP,FRA,0,0,0,1,0
sdv-id-TrqBwv,aeb00fb9-26cb-4e99-a945-e93a4a454398,1970-01-01,0,Food,6.84,ESP,ESP,1,0,1,1,0
sdv-id-fsjbqF,b34efd5b-6e73-4276-b065-42ee2e519870,1970-01-01,0,Tech,2023.41,ESP,PRT,1,1,0,1,0
sdv-id-WfIfUm,a0786e8f-5490-4f0a-b70f-8b814f8390da,1970-01-01,0,Travel,963.96,ESP,ESP,1,1,0,1,0
sdv-id-DsDQgs,81b85934-af37-4cf9-af2b-5e3109db40a9,1970-01-01,0,Gaming,383.76,ESP,UKR,0,0,1,0,0
sdv-id-nZpBUs,6f97aebd-e15d-4642-8a84-bd349d345ce9,1970-01-01,4,Gaming,1419.83,ESP,BGD,1,0,1,0,0
sdv-id-KjWltX,7b4e9ecd-de07-47b1-b8ae-8d5dfe268e77,1970-01-01,0,Food,430.48,ESP,FRA,0,0,0,0,1
sdv-id-iAzLVU,5713412e-8bce-4a58-9290-a83a2bef4363,1970-01-01,0,Food,1229.36,ESP,ESP,0,1,0,1,0
sdv-id-WLyoQq,c0a15dbc-695f-44ff-bbe3-0fd24ed7b3f3,1970-01-01,0,Travel,295.71,ESP,CHN,1,0,0,0,0
sdv-id-MgOMpw,067ab1d7-7059-4387-b89f-52d2a8737d14,1970-01-01,1,Retail,1825.06,ESP,VNM,1,1,0,0,1
sdv-id-zgAusJ,5e6e7e00-dc12-4f44-80f3-78ccebb06b15,1970-01-01,0,Retail,1004.29,ESP,UKR,1,0,1,0,1
sdv-id-LEGccY,0ea7c6ed-5f1d-4663-a5c5-afe189fdf534,1970-01-01,0,Gaming,834.33,ESP,CHN,1,0,0,0,1
sdv-id-scRZsC,752fbd7e-7c36-4908-8f94-2977b582ef0c,1970-01-01,0,Food,1267.13,ESP,ARE,1,1,1,0,1
sdv-id-aIccJW,ace1415e-4830-4db7-8810-a1690257ac68,1970-01-01,2,Food,1049.61,ESP,JPN,1,0,1,0,0
sdv-id-nvAJFc,dc14124d-7fb7-491d-965d-7815c61c79b4,1970-01-01,0,Gaming,2073.2,ESP,PRT,0,1,1,1,0
sdv-id-NttsdR,e6184043-f9db-40b0-a40f-1972ea94a772,1970-01-01,0,Gaming,1425.65,ESP,DEU,1,1,0,0,1
sdv-id-dVtHiW,52bacd95-8d73-43f8-94f9-9b39d0775ab4,1970-01-01,0,Retail,1047.71,ESP,GBR,1,0,0,0,1
sdv-id-OcqLat,cef483f6-71d5-4861-b6bd-6dbe3a8e36fd,1970-01-01,0,Retail,92.64,ESP,UKR,1,0,1,0,1
sdv-id-TDdcHS,c99496ab-6db7-4a7e-b0a6-d78ba64e2384,1970-01-01,0,Retail,1279.35,ESP,JPN,1,1,0,1,0
sdv-id-tfIdZS,f9287d26-37c0-487a-aaac-826edd18ab28,1970-01-01,0,Food,854.66,ESP,USA,0,0,0,0,1
sdv-id-gODnzV,4bf5cf0e-97a1-42a2-9606-be66a2a2d1a6,1970-01-01,0,Retail,1421.88,ESP,CHN,1,0,1,1,0
sdv-id-wVGhsC,4b4f8f74-8914-441c-9abc-47ce3068ffdd,1970-01-01,0,Gaming,1457.66,ESP,ARE,1,0,1,0,1
sdv-id-fUPcdk,37b567b4-172d-4bd0-8fbd-4c81a9008ecd,1970-01-01,4,Gaming,2234.32,ESP,ESP,0,1,0,0,1
sdv-id-HdwdtN,9b5c4b58-9c42-4665-bf3c-03a6357544ee,1970-01-01,4,Tech,460.63,ESP,RUS,1,0,0,0,0
sdv-id-vMpZvl,e7a9f866-38f9-4aed-a5c8-5224d202d65b,1970-01-01,0,Gaming,956.33,ESP,GBR,1,0,0,0,0
sdv-id-Kfswcj,848af440-7fc1-4858-afa0-d842bc55300b,1970-01-01,5,Travel,1454.24,ESP,ARE,1,0,0,0,1
sdv-id-eeaESJ,7edf1d61-4d55-467c-801f-39a647465064,1970-01-01,0,Food,1671.06,ESP,PRT,0,1,0,0,1
sdv-id-TXKshy,23648766-a43a-4bdd-8ce2-85dbdb30e078,1970-01-01,0,Retail,325.13,ESP,JPN,1,0,0,1,0
sdv-id-DfDgIj,4526aeed-47a0-4cda-a333-639f387364c1,1970-01-01,2,Retail,1753.3,ESP,CHN,1,0,1,1,0
sdv-id-drEbqB,3a5604b3-7acd-403a-971c-dfbf8dd9bb83,1970-01-01,0,Gaming,1347.96,ESP,USA,0,0,1,0,1
sdv-id-VLrKLp,44de3376-8a53-4a16-8752-7e223aff81d1,1970-01-01,2,Gaming,2446.03,ESP,USA,0,0,0,1,1
sdv-id-RVSVEI,9c18e0ba-3eea-4cf0-93ff-d1ea14f872f6,1970-01-01,0,Tech,2281.16,ESP,BRA,0,0,0,1,0
sdv-id-kNzlhG,eb91d7bc-42e1-4eb9-a49d-da44191f9e05,1970-01-01,0,Tech,649.5,ESP,PRT,1,0,1,1,0
sdv-id-cWBvvt,debf96d3-c64a-48bf-b4aa-e84ad5382419,1970-01-01,0,Travel,1269.59,ESP,FRA,0,1,0,0,1
sdv-id-bAhgZL,5256e276-fba7-4385-a98a-fcb03ef527fe,1970-01-01,5,Gaming,2358.41,ESP,JPN,1,0,1,0,0
sdv-id-fgesov,12916e60-f5e7-4daf-9d69-6bc8dc54d59b,1970-01-01,0,Gaming,689.55,ESP,JPN,0,0,0,0,0
sdv-id-YizzJI,4cdcffaf-7fec-41d8-9ed5-60c37afeb17e,1970-01-01,0,Tech,1371.94,ESP,BRA,1,1,1,1,0
sdv-id-Laqvnl,24057f26-e14b-4985-92ed-15070f31d27c,1970-01-01,4,Food,941.67,ESP,VNM,1,0,0,1,1
sdv-id-QfNDBb,e1dd2f7f-00c9-46e5-aaab-06296a5eec28,1970-01-01,0,Tech,1867.75,ESP,USA,1,1,0,1,0
sdv-id-pvJoYD,d5612a4a-e7a3-43fe-a090-c65f715c8f85,1970-01-01,2,Food,284.21,ESP,CHN,1,0,0,0,1
sdv-id-zdOkPZ,3347216c-7a7d-4d78-a70c-ada1c783870a,1970-01-01,0,Food,817.0,ESP,RUS,0,1,1,1,0
sdv-id-XbcnNL,14669189-5ca4-4e71-a8f0-e5f2e1568ad3,1970-01-01,5,Retail,736.01,ESP,CHN,0,0,1,0,0
sdv-id-mifPiA,c4502052-86a8-421a-810e-622bf8bc920c,1970-01-01,0,Tech,1978.03,ESP,USA,1,1,1,0,1
sdv-id-rMIcJR,fd7e1648-bc29-4d8d-915b-3aca208d0d01,1970-01-01,0,Retail,1458.86,ESP,CHN,0,0,1,0,0
sdv-id-FAyBUk,ff2e1955-fc6b-466b-a929-15a385cd74bf,1970-01-01,1,Retail,740.16,ESP,ITA,1,1,0,1,0
sdv-id-ZHHPKX,753840d9-87ea-49f2-9e85-95360c11c74d,1970-01-01,0,Retail,846.41,ESP,FRA,0,0,0,0,1
sdv-id-iOlsuo,21e8ac68-43e4-4caf-8181-a8cc369147eb,1970-01-01,0,Gaming,1097.01,ESP,IND,0,0,0,1,1
sdv-id-usjCJh,bcbd6eeb-ceab-4f76-b776-f4e846f90964,1970-01-01,0,Food,1188.74,ESP,JPN,1,0,0,0,1
sdv-id-USBrPm,8d0fe9b5-b9e8-46d0-9f0b-b32fe6ddbbe3,1970-01-01,0,Retail,1993.09,ESP,ARE,0,0,0,0,1
sdv-id-gUQods,b1fe69b8-0936-412c-a36d-feba6148ca39,1970-01-01,5,Gaming,1043.49,ESP,ARE,1,0,1,1,1
sdv-id-xKbjZk,d2eb35a1-355e-4329-87a1-31685681f41d,1970-01-01,0,Travel,865.41,ESP,ARE,0,0,1,1,1
sdv-id-FsQpnT,53254d59-d6b9-4d4a-8cd2-2b5d225d3bc8,1970-01-01,0,Tech,623.16,ESP,GBR,0,0,1,0,0
sdv-id-vtbZFB,7c20ecf5-8c4d-43b5-ad81-7b6b6ce1edee,1970-01-01,0,Tech,1081.88,ESP,JPN,1,1,1,1,0
sdv-id-glPOkt,6c8c5d0e-3eb3-46fd-b291-bc95b8bf9cae,1970-01-01,0,Gaming,389.57,ESP,GBR,0,1,0,0,1
sdv-id-eqrtqu,e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,1970-01-01,1,Tech,608.18,ESP,NGA,0,0,0,0,1
sdv-id-XTXxDY,8441aefd-0299-436a-8e48-522346b98991,1970-01-01,0,Gaming,2046.34,ESP,BRA,1,0,1,0,1
sdv-id-KydpPp,072a5087-67d9-483b-bfdf-c5c0876cacdd,1970-01-01,0,Tech,1839.95,ESP,GBR,1,0,1,0,1
sdv-id-qCaqRO,286e3525-714f-4a88-9734-9175999fc68a,1970-01-01,0,Travel,702.72,ESP,BGD,1,1,1,1,0
sdv-id-GbGAQl,47691dcb-d0c9-4fc1-913f-24955ebc23bf,1970-01-01,0,Tech,1941.62,ESP,PRT,0,0,0,0,0
sdv-id-RvbmzA,8cd1692d-66af-4249-ba98-f602bc059dfb,1970-01-01,0,Food,9.31,ESP,UKR,0,1,0,1,0
sdv-id-iYJGjx,70aa9992-80c0-4667-9e18-23a23708eb7f,1970-01-01,4,Travel,1359.01,ESP,ESP,0,0,0,0,1
sdv-id-zKKnAG,3b7039b0-789a-4f00-9933-ca27a0e85f89,1970-01-01,5,Retail,2091.69,ESP,DEU,0,1,0,0,1
sdv-id-SEdWTW,5c508720-f982-44e0-8603-156a15eacbcf,1970-01-01,5,Travel,2225.07,ESP,CHN,0,1,1,0,1
sdv-id-JEmvwT,cbcb3293-9651-4240-8610-3d842672a20c,1970-01-01,0,Travel,2485.76,ESP,BGD,1,0,0,0,1
sdv-id-RXYOpH,e702d3cb-8f02-4e9c-ac04-399df466b44b,1970-01-01,0,Tech,632.46,ESP,ITA,0,0,0,1,0
sdv-id-iAgjQb,f28a030b-532d-48fe-b3fe-7e1df36deb13,1970-01-01,0,Food,1134.57,ESP,ARE,1,1,1,0,1
sdv-id-HSqGHr,b1af6608-abfc-4586-a55b-116e680c40c1,1970-01-01,0,Food,1539.92,ESP,RUS,0,1,0,0,0
sdv-id-NFFRiY,b8e44b7b-98fd-43b5-9575-cb44d5f8a246,1970-01-01,0,Gaming,885.71,ESP,IND,1,1,1,1,1
sdv-id-PALHAE,400b2ed1-109e-49c3-b035-a81d1793d050,1970-01-01,3,Gaming,1013.96,ESP,ESP,0,1,0,0,1
sdv-id-qZdUWu,3e42ee14-f70c-476c-bafd-04ce8931a16a,1970-01-01,0,Retail,206.15,ESP,DEU,1,0,1,0,1
sdv-id-ZjLAlt,3c1fdff0-331d-48bb-bcb3-636d7fbe6bb3,1970-01-01,1,Retail,1954.67,ESP,UKR,1,1,0,1,0
sdv-id-jKAtIh,ba266e87-432f-474f-91b7-2a5c10dd6f06,1970-01-01,0,Gaming,410.44,ESP,USA,0,0,0,1,0
sdv-id-hNFpeU,dc45d539-c03f-4538-a485-5aa1016b6287,1970-01-01,0,Gaming,130.28,ESP,USA,1,0,0,0,1
sdv-id-jZytbR,235aa8e9-838f-4802-bed4-6e351891c896,1970-01-01,0,Gaming,5.42,ESP,UKR,0,1,1,0,1
sdv-id-vdcuwK,d7f3b054-e266-416f-a3e4-92f3911cdbb8,1970-01-01,1,Gaming,2068.55,ESP,VNM,0,1,1,0,1
sdv-id-pEgfhH,d6321d31-c8ac-4fcf-a04d-4d14197dbae1,1970-01-01,3,Food,1391.84,ESP,BGD,0,0,0,0,0
sdv-id-jDZVOl,af70de70-2b69-495e-8567-1b58926bffa5,1970-01-01,0,Gaming,2189.65,ESP,NGA,0,1,0,1,0
sdv-id-nqIAAR,7be75206-2ce6-4f9f-bb67-caba8675ec71,1970-01-01,1,Food,2383.78,ESP,ITA,0,1,1,0,1
sdv-id-pAqoro,c227e0f2-0510-4943-be3e-b6f738b595b9,1970-01-01,0,Gaming,845.01,ESP,CHN,0,1,1,1,1
sdv-id-UKbtIt,1f27e8b5-62e0-4868-b701-74857b18c0a5,1970-01-01,0,Travel,1524.97,ESP,JPN,1,1,1,0,1
sdv-id-BheqmY,6c543e3f-1715-40b8-b37d-1ad9a282cd49,1970-01-01,0,Retail,606.66,ESP,CHN,0,0,1,1,0
sdv-id-bavEqT,96865cbe-2781-42d4-9234-fb9da84517ee,1970-01-01,0,Food,1620.55,ESP,USA,1,0,1,0,1
sdv-id-sisuzi,d498ede9-d286-46ac-ac42-6e1a88ad3de9,1970-01-01,0,Travel,684.92,ESP,IND,1,1,1,0,0
sdv-id-szWYQy,999413cc-ff99-47a8-88ad-b388287e4086,1970-01-01,0,Food,126.32,ESP,GBR,1,0,1,0,0
sdv-id-kPGJTi,9a037182-76f3-404d-8f92-b3fb081df5b6,1970-01-01,3,Food,979.4,ESP,BRA,0,0,1,0,1
sdv-id-wggGNC,ee926321-245f-4d94-aac1-4fd1eb74e721,1970-01-01,0,Retail,25.4,ESP,PRT,0,0,1,1,0
sdv-id-gRRlso,f3952657-4ea1-4bd9-afaf-20ec2a08c526,1970-01-01,1,Retail,1735.37,ESP,VNM,1,0,0,1,0
sdv-id-Vxuydr,567b9583-e679-4a4b-b3ce-cf7c90d5e87e,1970-01-01,0,Food,2303.9,ESP,UKR,1,0,1,1,0
sdv-id-YbVJgV,00d4af59-7427-4ca3-a87d-06ca6f4cc69a,1970-01-01,0,Food,1389.13,ESP,CHN,1,0,0,0,0
sdv-id-WcShjV,7259e6c4-d820-4466-8d55-93a365a6b335,1970-01-01,0,Retail,773.38,ESP,ESP,0,1,0,1,0
sdv-id-nnuKsk,107aad8b-821a-4ae4-a684-8d4a6b253e7b,1970-01-01,0,Tech,7.23,ESP,CHN,0,0,0,0,0
sdv-id-EqhAwL,9a760ea9-b063-49a0-9393-daad0835075f,1970-01-01,0,Retail,2048.51,ESP,UKR,1,1,1,0,0
sdv-id-wvwXgB,97154633-9d4e-4b71-ab2e-c80e4c255823,1970-01-01,5,Travel,564.52,ESP,PRT,1,0,0,1,1
sdv-id-erKJPr,5464b135-6335-450d-87dc-824ef27d4e92,1970-01-01,0,Food,979.15,ESP,UKR,0,0,0,0,1
sdv-id-iWQXSq,e55b93ad-8976-4471-9d7f-57d1e45def26,1970-01-01,0,Food,862.93,ESP,ESP,0,0,0,0,0
sdv-id-oPrKrZ,5c8bac02-8efa-4f51-b513-ee5300e208d1,1970-01-01,0,Travel,195.44,ESP,UKR,1,0,0,0,1
sdv-id-clEOHq,b67af865-cfc3-445b-9464-cda8dbf7fa26,1970-01-01,0,Travel,774.56,ESP,IND,1,0,1,0,1
sdv-id-wpnSWs,45876487-9555-46a4-845b-44d9bafd2834,1970-01-01,1,Travel,366.49,ESP,IND,1,0,1,1,1
sdv-id-JrkwDJ,160a3a13-30df-450c-89e0-8b89ca3e3238,1970-01-01,0,Food,628.11,ESP,DEU,0,1,0,1,0
sdv-id-JbaYBc,3ba4807e-4565-4d2d-bdb2-69e56c9dda26,1970-01-01,0,Gaming,898.31,ESP,ARE,0,1,0,1,0
sdv-id-kdVprp,d6b1ba8c-4fcf-4f89-9ae0-bb5a797763fe,1970-01-01,0,Food,2263.06,ESP,BGD,1,1,1,0,1
sdv-id-btDjYC,fd28750f-5868-4a1b-accb-cb41d7b205e5,1970-01-01,0,Tech,246.48,ESP,VNM,0,1,0,1,1
sdv-id-wKtriU,d72476da-45a0-4d54-b3a1-b80fd3bacc13,1970-01-01,1,Retail,2497.68,ESP,BRA,0,1,0,0,1
sdv-id-pxFoJz,5f84e3c5-6daa-4c7e-b575-76022d02223f,1970-01-01,1,Gaming,733.86,ESP,JPN,0,1,1,1,0
sdv-id-wXylZB,3f9304fa-0005-4b9d-a87d-21fff1fa7e6a,1970-01-01,0,Tech,2142.53,ESP,CHN,1,1,0,1,1
sdv-id-JImEPg,30bc76c4-e3fa-4893-acd4-e76df40ab6cf,1970-01-01,0,Travel,713.93,ESP,VNM,1,1,0,0,0
sdv-id-bjpbyQ,96ed79ef-b03e-4eb4-96e9-fa04df044782,1970-01-01,1,Travel,571.73,ESP,DEU,1,1,0,0,1
sdv-id-hlYONJ,edaf3766-1b78-4ede-9a4f-fc0c9165f2ed,1970-01-01,0,Retail,2487.42,ESP,GBR,0,0,0,0,1
sdv-id-ZaWuOs,c918a346-c00c-400c-8458-b006332cce0a,1970-01-01,0,Tech,2324.22,ESP,GBR,1,1,0,0,1
sdv-id-cVFQXZ,635b729c-eb2a-408b-8780-d6caddebd8d4,1970-01-01,0,Retail,921.11,ESP,FRA,0,1,1,1,1
sdv-id-DpyGbX,ac00cd5e-922d-4ba6-b5d5-b1199c09f0fe,1970-01-01,1,Food,1028.85,ESP,RUS,0,0,0,0,0
sdv-id-pQtrQZ,25ce5ac5-1e22-46b2-a009-48279672663f,1970-01-01,3,Travel,709.97,ESP,GBR,0,1,1,0,0
sdv-id-TxKfHi,70c92b33-ceef-4d5c-9cef-3d321cf63fae,1970-01-01,2,Retail,2185.92,ESP,RUS,0,1,1,0,1
sdv-id-xGJlOW,6732ceca-2c78-4c22-ba65-983dfa33fa98,1970-01-01,0,Retail,1998.41,ESP,CHN,1,1,1,1,1
sdv-id-RoEKrf,577ae5a1-80b6-468f-8735-b2bb35bd51ea,1970-01-01,0,Travel,23.59,ESP,VNM,1,1,0,0,1
sdv-id-wKKxbA,d4ec0595-3ff0-4d13-add7-1599e9fedd48,1970-01-01,0,Food,1864.61,ESP,USA,0,1,0,0,1
sdv-id-HuRFmY,3c3dbcd8-c705-4c5b-9eda-2838c7b95bd9,1970-01-01,2,Retail,187.33,ESP,BGD,0,1,1,0,1
sdv-id-yTYfiH,fc21109b-ba27-4c64-b96d-1ffb3a799efa,1970-01-01,1,Retail,2347.16,ESP,BGD,0,1,0,0,1
sdv-id-yBJzdx,3427e466-17f4-485d-997f-aaf01fa7cddf,1970-01-01,0,Tech,1196.46,ESP,ESP,0,1,1,1,0
sdv-id-SCgoqw,6426f2e5-b5ea-4220-8f57-cd9e1b309e97,1970-01-01,3,Gaming,1383.27,ESP,DEU,1,1,1,0,1
sdv-id-uLIzHE,35bd0f08-9aa7-484c-a1e8-39c567f77e75,1970-01-01,0,Travel,849.89,ESP,USA,0,0,1,1,1
sdv-id-jBrNTC,df9a7704-adc2-4f16-a4b3-0768fdfd984e,1970-01-01,0,Retail,1445.45,ESP,CHN,0,1,0,0,1
sdv-id-xqfDKG,30bc76c4-e3fa-4893-acd4-e76df40ab6cf,1970-01-01,2,Travel,1229.8,ESP,ARE,1,0,1,1,1
sdv-id-nIgReu,fd7e1648-bc29-4d8d-915b-3aca208d0d01,1970-01-01,0,Travel,707.77,ESP,UKR,1,1,0,1,1
sdv-id-LscZsi,73dd8d31-40e1-4b51-9128-58041243161c,1970-01-01,2,Retail,1523.15,ESP,NGA,0,0,0,0,1
sdv-id-ZxRHeB,b6799210-efe8-4716-b8e0-0f782cdaa0b2,1970-01-01,0,Gaming,1213.07,ESP,JPN,0,0,0,1,1
sdv-id-hPVfbx,8468b74d-85e3-4de5-98c1-aad6f3f8dea4,1970-01-01,0,Gaming,934.5,ESP,BRA,0,1,1,1,0
sdv-id-TfgDPE,fe8ac951-ccbe-4f51-9a73-24eb325d930b,1970-01-01,2,Food,1255.84,ESP,VNM,0,1,0,1,0
sdv-id-PRXgTv,b3bcc2da-bec6-4834-8982-211e54292824,1970-01-01,4,Retail,1255.13,ESP,BGD,0,1,0,0,1
sdv-id-HHfnxy,f7336094-6b2b-48b9-85c7-f3bed183010f,1970-01-01,4,Tech,1034.57,ESP,DEU,1,0,0,1,0
sdv-id-WtvvtW,2cef7557-90ad-47c6-9a5c-68adaeb0b110,1970-01-01,0,Tech,471.53,ESP,GBR,0,1,1,1,0
sdv-id-AHVSop,199ae3da-aae3-4bc0-8a19-54ec4a3fcfda,1970-01-01,0,Food,137.49,ESP,JPN,0,0,1,1,1
sdv-id-hKGlaN,72d980c1-5a36-43df-9532-94885dd4797b,1970-01-01,0,Retail,1581.3,ESP,BGD,1,1,0,0,1
sdv-id-qjYDon,257066e8-6eae-4b60-9f89-cec29dfe19d2,1970-01-01,0,Retail,1440.08,ESP,RUS,0,0,0,0,1
sdv-id-ylllFC,6c521d13-b719-4b68-a775-ee42a89e22f2,1970-01-01,0,Tech,287.55,ESP,ARE,1,1,1,1,0
sdv-id-BGHqtu,dd8181b2-f523-4ab5-9aa9-f6dcaf493e2f,1970-01-01,1,Gaming,1899.77,ESP,CHN,0,1,0,1,0
sdv-id-YQWuWI,430493f0-d7c7-43b7-ad13-68f305808066,1970-01-01,0,Gaming,1635.35,ESP,IND,1,0,1,0,1
sdv-id-QgXDoY,55caab20-a54d-42ab-8442-7173e8c9ec24,1970-01-01,0,Retail,666.24,ESP,ARE,1,0,1,1,0
sdv-id-Ebulqp,50d346e8-0e8f-43d4-99ab-20849fd0f410,1970-01-01,0,Tech,1376.99,ESP,ESP,0,1,1,0,0
sdv-id-NLnDhj,b63f93f6-46b5-48f6-851b-2922ca916df7,1970-01-01,0,Retail,1198.89,ESP,JPN,0,1,0,0,1
sdv-id-rZhZfC,26d0e3c4-01a7-4e0a-b3d0-13fdc6c00a8a,1970-01-01,0,Tech,2132.1,ESP,FRA,0,1,1,1,0
sdv-id-FRDHYv,8a2509a4-cde4-436f-94d8-eae02d9f3daf,1970-01-01,0,Travel,1627.68,ESP,CHN,0,0,0,1,0
sdv-id-fECntT,97d4d81b-9232-4c46-8127-884406c56863,1970-01-01,4,Retail,1963.25,ESP,VNM,0,0,1,1,0
sdv-id-PGBysZ,ee0c2cb5-1f63-4d1f-a8ed-eed76f721a94,1970-01-01,5,Retail,1791.95,ESP,IND,1,0,1,1,1
sdv-id-dmUwwZ,2b945cbb-3d16-4ab9-b01c-9191e81b60ff,1970-01-01,4,Travel,1692.19,ESP,DEU,1,0,1,1,0
sdv-id-goJNQy,206ce216-b54a-426d-ba8f-459237ea3bed,1970-01-01,0,Gaming,741.62,ESP,ITA,1,1,0,1,0
sdv-id-EenYTt,8374c273-cc70-4551-a881-5cd988219541,1970-01-01,2,Travel,303.69,ESP,FRA,1,0,1,1,0
sdv-id-PbJJPU,71a67925-1094-4b53-a6d5-1dc14ff90831,1970-01-01,5,Food,1991.15,ESP,RUS,1,1,0,0,1
sdv-id-nWYpHi,e2c07b0f-bc37-4a1e-917e-b16a99222b37,1970-01-01,3,Tech,2041.9,ESP,PRT,1,0,1,0,1
sdv-id-hkJfRE,8268690b-a438-45b5-99e4-b6714774bc58,1970-01-01,0,Food,421.01,ESP,USA,0,1,1,1,1
sdv-id-OnBtbX,4c4b52aa-0ef9-4903-b69a-deac06f4b0ee,1970-01-01,2,Food,91.44,ESP,ARE,1,1,0,1,1
sdv-id-RjpXRk,a2aba713-e5a7-4d2f-9547-19323e03a5ea,1970-01-01,0,Travel,445.28,ESP,CHN,1,1,1,1,0
sdv-id-smJjoK,6f102145-227b-4512-a2a5-aa212b3fde5d,1970-01-01,0,Travel,2328.83,ESP,ITA,1,0,1,0,1
sdv-id-hQSktw,2ab7fb10-de72-4c23-be66-f86146576837,1970-01-01,0,Food,243.9,ESP,BGD,1,1,1,1,0
sdv-id-CsQynj,b77dff3a-d3f0-4058-a717-7e595548f613,1970-01-01,5,Travel,2408.58,ESP,ARE,0,0,0,1,0
sdv-id-zuuMyb,4830effe-dd8a-4f0a-9278-f380b3510ddc,1970-01-01,1,Travel,1795.41,ESP,CHN,1,1,0,0,1
sdv-id-UwZViH,f28a030b-532d-48fe-b3fe-7e1df36deb13,1970-01-01,2,Retail,484.36,ESP,VNM,0,0,0,0,1
sdv-id-EqLQPo,aad29f81-7fe9-4b4f-8a7a-d5f3bdacb371,1970-01-01,0,Food,1896.61,ESP,GBR,1,1,0,1,1
sdv-id-UdVmqs,2c6fc084-c04a-4f68-9aab-1efb0838f528,1970-01-01,0,Travel,2463.02,ESP,FRA,0,0,0,0,1
sdv-id-bQDxkG,173e13d9-fc32-4db4-b5d8-053130e423e1,1970-01-01,0,Gaming,69.34,ESP,VNM,0,0,1,0,1
sdv-id-Clfmmt,8b73aba7-ed5e-4fa2-9fb3-0a4dc0712a38,1970-01-01,0,Retail,1991.29,ESP,VNM,0,1,1,0,0
sdv-id-WyrwQk,c0bf3b37-623d-4905-8c3e-b36ddc75f4cc,1970-01-01,0,Tech,676.66,ESP,NGA,1,1,1,1,0
sdv-id-NjTOpU,836f224b-0b8b-46f7-aad4-4e111397a29f,1970-01-01,0,Food,1639.42,ESP,JPN,0,0,0,1,0
sdv-id-OoTWQE,047d4bc7-2753-4c4a-9136-8ea85bd3494b,1970-01-01,0,Retail,1906.91,ESP,FRA,0,1,0,0,1
sdv-id-HcIhgv,41dbc918-9729-4a48-b9b1-2bdf38f14931,1970-01-01,0,Tech,831.0,ESP,RUS,1,1,0,0,1
sdv-id-CnGFgr,7a8b737a-31b5-476f-88e9-41fdb0850679,1970-01-01,0,Food,879.01,ESP,FRA,1,0,1,1,1
sdv-id-aKcLXC,9c89d374-c664-45a7-8077-3e33690e7e62,1970-01-01,0,Retail,171.79,ESP,GBR,1,0,0,0,0
sdv-id-zlDXqZ,92e9b765-9b9b-4926-a9eb-a9fe9a5e63f5,1970-01-01,0,Food,2204.35,ESP,ITA,0,0,1,0,0
sdv-id-gpPnML,ae92d5ea-6964-45b4-868c-1237ac1796a6,1970-01-01,0,Tech,1203.22,ESP,PRT,0,1,1,0,0
sdv-id-ikIuWt,aad9e93d-c3d0-4de3-8fbb-a84a80b57013,1970-01-01,0,Food,499.32,ESP,DEU,0,1,1,1,0
sdv-id-ihvzdS,c2b579c2-910f-445d-96f3-4d9bb918a6e8,1970-01-01,0,Gaming,1486.48,ESP,CHN,0,1,0,1,0
sdv-id-fHDxhH,c23b4ffa-f69f-4ce8-86bc-b3c014aee34d,1970-01-01,0,Gaming,2412.8,ESP,ARE,0,1,0,1,0
sdv-id-PzExaT,e7a33be5-5323-44aa-b056-fa5a4317abe4,1970-01-01,1,Retail,1836.34,ESP,ITA,0,0,0,0,1
